"GENE","CYTOBAND","GENE_SYMBOL","GSM1667144","GSM1667145","GSM1667146","GSM336252","GSM336253","GSM336254","GSM336255","GSM336256","GSM336257","GSM336258","GSM336259","GSM336260","GSM336261","GSM336262","GSM336263","GSM336264","GSM336265","GSM336266","GSM336267","GSM336268","GSM336269","GSM336270","GSM336271","GSM336272","GSM336273","GSM336274","GSM336275","GSM336276","GSM336277","GSM336278","GSM52661","GSM52662","GSM52663","GSM52664","GSM52665","GSM52666","GSM52667","GSM52668","GSM52669","GSM52670","GSM52671","GSM9098","GSM9099","GSM9100","GSM9101","GSM9102","GSM569424","GSM569425","GSM569426","GSM569427","GSM569428"
79701,"hs|17q25.3","C17orf101",1814.03333333333,1726.9,1404.4,127.766666666667,105.3,86.4333333333333,118.9,137.733333333333,119.2,133.733333333333,158.833333333333,105.5,164.433333333333,159.566666666667,114.666666666667,146.266666666667,100.733333333333,95.5666666666667,97.2666666666667,82.6333333333333,118.933333333333,88.9666666666667,102.033333333333,132.133333333333,113.7,96.8,114.933333333333,101.233333333333,143.333333333333,94.4,70.8,57.1666666666667,65.1,45.8333333333333,73.6333333333333,74.5,67.1666666666667,49.7333333333333,70.6333333333333,99.8,54.5,57.5666666666667,37.6,30.5333333333333,67.9666666666667,67.1666666666667,44.3666666666667,36.0666666666667,42.1,39.8333333333333,48.9333333333333
79755,"hs|17q25.3","ZNF750",9.1,8.2,9.4,1,4.3,0.3,0.5,2.2,2.1,0.8,0.3,1.7,5.2,1.2,0.4,2.6,2.8,2.1,8,0.9,0.4,5.6,1,13.7,4.8,5.3,0.8,0.8,7.4,0.5,6.1,5.5,6.3,7.7,3.9,2,0.5,4.4,4.8,1.1,0.4,3.6,38.8,0.7,2.7,1.1,10.9,9.8,10,9.6,9.4
80233,"hs|17q25.3","C17orf70",527.4,363.9,380.9,38.4333333333333,40.3666666666667,34.4,40.1666666666667,50.7666666666667,41.2666666666667,31.7,42.6,32.1,51.8333333333333,44.8666666666667,46.8,34,33.5333333333333,26.9666666666667,37.6666666666667,41.0666666666667,45.4666666666667,28.6,25.9666666666667,44.1666666666667,26.7,41.3666666666667,30.4,45.8333333333333,40.4666666666667,44.1333333333333,71.3,77.2,90.3,52.7,117.7,87.3,65.2,51.9,83,103.7,68.3,100.2,61.9,83.7,97.7,75,84.5,80.8,80.5,70.9,91.2
84733,"hs|17q25.3","CBX2",11.3,25.5,9.6,10.825,27.75,17.65,22.75,15.525,34.25,20.375,23.475,20.075,19.45,20.95,22,19.975,19.85,25.75,23.2,24.65,21,49.025,29.3,29.7,35.275,23.75,24.9,16.95,18.35,18.95,6.7,3.4,2,3.8,5.8,4.3,1.8,18.2,5.4,3.6,9.4,3.5,7.9,7,17.3,45.9,48.7,29.3,33.6,22.7,22.2
114897,"hs|17q25.3","C1QTNF1",266.75,140.85,85.9,58.15,40.15,54.85,76.25,58.85,55,57.7,69.95,36.65,47.8,54.8,33.35,63.05,28.1,91.55,34.1,92.25,43.95,54.45,76.7,71.95,41.6,65.1,55.95,57.6,41.6,41.05,149.8,99.6,96.2,119.1,87.5,107.8,122.6,89.7,101.4,39.7,63.8,128.8,84.7,111.8,105.3,121.5,126.2,188.7,86.8,133.6,94.8
124565,"hs|17q25.3","SLC38A10",4415.85,3644.375,3763.325,66.3571428571429,49.5285714285714,46.5857142857143,51.1571428571429,63.7,59.4714285714286,76.5857142857143,83.5857142857143,45.5714285714286,70.7714285714286,65.7285714285714,43.5857142857143,66.4857142857143,57.4,59.1571428571429,48.5428571428571,66.6,42.8,35.2571428571429,35.5857142857143,43.8285714285714,37.0714285714286,48.2142857142857,40.8857142857143,49.5285714285714,61.3428571428571,50.5142857142857,394.2,222.3,249.3,227.5,226,203,383,219.5,204.6,142.7,179.6,157.4,176.3,251.3,164.9,211.8,72.1,177.5,188.6,229,233.7
124583,"hs|17q25.3","CANT1",207.45,103.75,43.8,99.6333333333333,103.166666666667,87.3333333333333,95.7666666666667,118.8,97.8666666666667,152.866666666667,190.166666666667,144.933333333333,151.133333333333,123.1,101.7,122.366666666667,93.4666666666667,90.3,93.6333333333333,104.7,126.9,49.6,40.7,90.3333333333333,74.7333333333333,98.3666666666667,110.4,103.4,103.266666666667,107.9,125.35,124.7,110.55,77.9,98.85,112,106.75,48.25,112.35,125,79.3,69.4,88.8,84.95,69.95,65.25,69.1,139.45,197.85,176.1,212.4
125058,"hs|17q25.3","TBC1D16",875.85,1292.3,802.35,50.98,58.38,36,66.42,68.16,67.92,61.9,73.62,44.68,61.94,84.98,68.68,67.54,55.14,54.52,46.3,58.94,53.12,29.66,50.2,41.32,50.16,63.56,45.58,68.04,65.58,54.32,122.4,129.1,80.2,121.4,89.3,98.1,142.2,98.5,107.6,76.6,78.7,69,84.2,129.2,140.4,92.6,46.5,74,87.4,112.6,130.3
146712,"hs|17q25.3","B3GNTL1",113,74.6,60.8,31.35,24.35,33.15,42.35,40.8,70.15,43.75,39.9,25.35,37.9,48.75,32.15,25.45,46,34.35,32.25,21.7,41.85,14.95,29.3,21.65,29.8,37.45,40.5,60.3,51.3,39.25,20.3,20.05,13.25,19.55,26.95,33.75,17.55,16.3,21.3,12.4,19.2,24.8,20.4,14.25,35,33.3,77.5,38.75,29.05,29.8,32.55
201254,"hs|17q25.3","STRA13",2436.1,4486.8,3026.8,176.6,190.8,98.8,270.9,119.2,104.5,317.6,237.3,173,285.8,335.7,142.4,220.5,183,169.9,202.6,180.9,179.2,36.7,54.4,89.3,148.9,195.9,202.4,156.6,271.1,261.9,54,85,84.8,81.4,29.5,136.7,111.5,121.5,124.2,102.2,76.8,84.5,67.6,32.8,22.5,21.7,132.9,115.1,184.9,136.9,166.7
284001,"hs|17q25.3","CCDC57",71.9,164.45,97.3666666666667,10.86,27.04,14.6,28.68,15.74,30.66,10.88,14.9,13.54,18.3,18.06,22.38,16.88,16.92,10.4,20.28,20.34,20.5,18.9,26.62,23.28,16.98,23.06,17.84,22.72,20.04,16.92,12.6,21.6,6.2,5.7,5.3,9.6,3.4,7.1,5.5,3.1,2.9,9.8,32.5,5.4,23.4,7.3,59.8,33,31.1,30.5,28.9
339229,"hs|17q25.3","C17orf90",1384.2,8.6,2233,118.85,133.45,92.95,111.65,165.35,151.6,154.2,143.9,70.05,155.5,169.25,112,139.7,124.9,113.1,98.45,138.9,145.85,60.45,39.7,61.85,59.15,126.85,155.4,130.5,191.75,96.8,53.9,57.95,48.9,33.7,54.15,56.6,40.1,41.3,32.25,32.5,36.15,44.65,55.85,45.45,45.25,42.95,56.8,43.5,75.4,62.45,64.9
161,"hs|11p15.5","AP2A2",2140.03333333333,729.966666666667,1205.33333333333,263.075,224.55,307.5,276.675,446.975,304.85,309.975,399.35,257.9,328.325,291.3,196.975,298.625,238.1,316,248.9,313.475,263.7,211.5,230.55,275.7,223.45,256.65,273.975,249.95,328.45,286.3,204.65,191.05,224.325,196.35,213.275,196.4,264.775,206.7,226.65,157.3,175.525,283.35,274.125,273.95,260.575,280.05,108.9,165.95,150.55,158.475,124.925
430,"hs|11p15.5","ASCL2",172.15,116.75,216.65,6.95,13.6,5,1.5,1.2,3.85,5.2,10.25,8,11.55,17.2,11.6,13.8,1.35,2.5,15.15,3.1,3.85,1.75,0.9,1.55,2.1,1.8,5.55,8.7,6.35,2.5,0.5,0.5,0.3,0.4,0.7,0.3,0.7,0.4,4,0.1,0.4,0.6,4.8,0.2,0.5,0.2,11,10.3,10.7,10.9,11.3
975,"hs|11p15.5","CD81",51762.5,30.3,53618.8,5402.9,5086.1,5175.4,5470.8,6126.5,5517.5,5393,7317.2,4771.9,6726.3,5459.3,4861.2,5540.9,5095.3,5121.4,3872.8,5970.6,5831.4,5137.3,4733.3,5323.8,4544.9,5870.7,5027.1,5223.7,5193.7,5086.8,2851.6,1820.9,2737.7,2020.7,2134.4,2187.7,3240.5,2316,3146.7,1911.7,2287.4,3248.9,3517.3,3890,3197.2,3535.4,1389.9,2578.3,3306.9,2538.4,2245.8
977,"hs|11p15.5","CD151",6956.2,5557,6209,1010.8,595.6,1073.6,644.4,1085.5,972,541.8,1945.5,526.2,1783.5,434.6,309.4,487.2,648.7,857.7,178.8,1040,622.4,394.3,214.5,766,247.7,724.7,671.7,630.1,762.2,704.3,454.7,140.9,291.4,156.5,196.1,226.7,695.2,303.3,375.5,136.1,243,461.5,645.4,845.9,606.9,583.5,95.7,157.8,300.7,176.1,161.5
1509,"hs|11p15.5","CTSD",929.7,450.7,312.1,161.1,150.8,124.4,174.6,174.2,119.5,212,219.7,49.7,164.3,191.5,165.6,189.1,106.2,151.3,127.5,205.2,127.2,77.3,34.7,103.8,65,162.8,144.4,137.7,156.7,152.1,160.5,54.5,71.5,81,79,101.4,170.3,130.1,100,67.6,73.5,106.7,127.5,220.6,136.9,129.2,118.9,118,112.1,157.1,116
1815,"hs|11p15.5","DRD4",85725.9,39062.8,40667.1,1.2,1.2,1.1,1.5,1.1,4.5,8.2,1.3,0.8,1.8,5.4,2.1,1,1.2,1.7,1.5,2.1,2.6,1.1,1.6,1.2,1.2,1.9,1.5,2.4,4.3,1.2,7.4,2,2.3,2.1,13.5,6.5,2.7,1.7,1.2,0.9,1,2.7,8.2,7.1,1.7,1.9,25.3,20.2,19.6,18.4,16.8
3265,"hs|11p15.5","HRAS",523.1,351.2,422.1,215.9,142.2,152,145.1,223.1,270.4,162.2,226.3,73,235.5,181.7,145,177.8,143,188.5,98.1,194.1,168.5,67.8,54.8,85.9,46.5,135.8,151.7,148.6,188.3,199.1,58.1,40,53.5,42.4,21.1,68.2,121.3,31.2,55,33.2,31,99.8,123.7,117.3,142.9,133.2,71.5,65.7,62.5,62.8,68.1
3630,"hs|11p15.5","INS",37.1,131.8,35.2,0.9,1.1,1.1,2,1.2,3.8,0.7,1.9,0.6,2,0.6,1.7,1.9,2.3,1.2,0.9,6.8,1.7,1.4,1.3,3.5,2.2,3.8,3.1,4,3,1.3,0.8,1.1,2,1.1,2.1,2,2.1,1.6,1.3,0.8,1.1,2.5,5.9,1,2,1.8,27.4,20,17.5,16.8,15.4
3665,"hs|11p15.5","IRF7",627.4,714.2,651.9,88.6,58.1,76.2,109.9,139.8,65.9,122,150.5,62.2,132.1,173.1,96.3,158.7,84.2,91.5,59.2,109.4,75.9,45.3,49.2,51.8,47.7,99.4,90,103,96.7,59.6,43.5,42.5,43.2,50.1,105.7,64.8,40,51.6,68.3,41.1,34.2,40.2,107.5,46.9,73.5,61.1,44.6,41.7,44.8,48.3,48.7
4046,"hs|11p15.5","LSP1",1823.7,3704.8,4118.2,66,64.7,72.4,50.4,77.8,119.3,57.8,113.6,50.5,60.2,55.1,63.6,64.6,44.9,146.6,68.3,117,51.3,34.6,35.3,75.7,29.5,17.2,83.6,18.9,89.2,60.7,68.4,78.2,53.9,102.4,84,82.2,49.1,97.1,67.3,30.6,42.4,25.2,70.8,85.9,145.4,91.6,74.9,70.4,62,58,66.8
4583,"hs|11p15.5","MUC2",89.9,578,224.766666666667,18.6,7.6,3.1,24,2.4,30.5,29,18.3,14.2,25,35.5,26.7,24.1,4.6,31.3,15.6,28.6,23,33,32.7,28.2,26.1,15,31.8,27.7,3,3.7,21.9,7.3,14.4,38.7,14.4,21.3,29.9,32.8,36.9,23.7,28.9,77.8,9.3,37.1,33.3,23.1,48.4,37.3,41.6,33.3,31.4
4586,"hs|11p15.5","MUC5AC",40.775,84.725,54.325,7.96666666666667,6.2,9.73333333333333,14.5333333333333,2.16666666666667,10.7,7.96666666666667,12.9333333333333,5.86666666666667,11.2,5.9,4.13333333333333,9.86666666666667,8,4.33333333333333,6.06666666666667,12.6333333333333,12.6,16.6333333333333,12.4333333333333,18.2333333333333,13.2666666666667,9.7,16.7666666666667,18.4333333333333,7.36666666666667,6.26666666666667,29.9333333333333,10.9,18.8,22.9,42.1666666666667,23.5,27.1333333333333,14,19.7,17.2333333333333,15.0333333333333,36.4333333333333,17.1,24.7,29.0333333333333,25.4666666666667,106.033333333333,49.3,40.6,36.8333333333333,33.8666666666667
4588,"hs|11p15.5","MUC6",78.35,453.45,386.45,6.3,13,3.7,3.7,20.4,17.95,14.25,6.6,7.2,6.4,1.35,6,1.85,6.25,5.35,6.4,18.05,6.75,14.05,12.15,17.9,10.6,6.4,16.75,2.1,5.95,9.6,7.9,1.5,3.8,6.9,4.2,12,13.4,3.3,5.9,2.5,6.2,13,7.3,4.8,23.1,7.7,88.2,46.1,48.8,44.3,41
5441,"hs|11p15.5","POLR2L",6838.06666666667,12725.1666666667,13612.9666666667,990.35,804.25,685.8,838.85,1081.7,949.05,1092.05,1403,446.8,1334.5,1101.15,602.9,1036.65,707.9,696.9,445.25,976.8,726.55,447.75,343.8,594.75,336.7,946.7,903.75,949.45,1260.9,836.35,244.1,313.3,234.3,187.45,128.4,192.1,380.9,288.85,301.7,174.05,208.85,238.1,275.85,408.55,307.55,258.4,97.15,227.75,331.5,283.65,243.95
5719,"hs|11p15.5","PSMD13",2174.5,2037.2,1466.8,265.15,251.3,223.4,231.6,304.05,306,299.4,306.25,167.8,288.75,306,245.2,263.5,268.2,250.05,213.15,231.2,261.15,147.45,126.75,160.15,115.85,256.45,276.15,289,363,208.6,127.5,77.75,109.1,83.75,113.15,118.75,126.75,106.8,122.55,99.35,102.55,130.85,183.3,188.55,183.6,149.9,67,94.55,129.85,128.2,144.8
6050,"hs|11p15.5","RNH1",25431.2,18142.2666666667,13743.1666666667,851.1,468.3,392.25,355.45,494.4,574.65,634.4,1020.8,246.15,971.25,713.1,511.65,690.45,446.6,538.2,404,533.45,467.85,272.1,246.15,320.2,272.25,563.85,464,475.05,796.55,617.1,404.5,237.2,378.3,355.6,226.8,298.5,695.9,486,393.9,199.7,324.7,657.8,775.6,780.1,720.1,808.4,264.4,438.7,440.4,519.9,414.8
6150,"hs|11p15.5","MRPL23",1434.2,104.4,2160.2,144.15,125,131.45,116.75,136.75,162.45,145,158.45,84.55,143.3,149.45,118.65,107.5,186.3,140.1,98.9,157.7,134.4,71.85,79.25,83.2,58.45,124.5,121.9,157.6,222.1,123,103.1,73.5,114.1,77.2,125.7,127.1,174.9,93.2,112.1,135,91.6,121.1,162.5,186.6,122.5,130.7,66.7,101.2,155,121.9,192.6
6181,"hs|11p15.5","RPLP2",146791.6,174662.5,142816.2,55.6,97.1,25.5,70.4,23.1,64.85,13.85,21.05,93.55,34.15,24.55,54.2,33.7,59.1,28.55,33.65,24.1,90.65,104.3,108.65,75.7,123.55,68.45,80.45,73.05,9.15,31.05,22.4,13.05,14.5,19.6,35.9,23.45,14.9,16.2,17.8,10.45,13.8,4.9,6.9,16.15,14,10.4,18.6,15.4,16.2,14.1,17.05
6343,"hs|11p15.5","SCT",23.8,40.6,51.9,1.5,1.2,2.5,1.9,1.3,4.2,2.4,4.1,1,1.6,1.8,1.7,1.3,2.1,2,1.2,2.7,2.2,1.3,1.8,1.4,1.8,2.3,1.9,4.8,1.2,1.8,2.8,4,0.5,0.6,11.3,1.1,1.8,0.8,0.4,0.5,2.1,1.8,5.4,6.8,0.9,3.3,89.8,29.5,17.5,20.1,14.1
6888,"hs|11p15.5","TALDO1",8197.475,4952.725,7185.825,720.5,672.8,553.5,609.9,727.9,838.5,711.3,1009.7,493.2,959.2,858.5,639.6,804.4,850.2,676.2,582.8,647.6,765.9,449.2,318.8,527.8,473.4,594.8,675.5,660.8,927.5,717.4,304.5,276.1,375.7,249.3,263.6,296.7,432.4,291.1,341.5,287.1,272.1,226.2,474,344.9,267.7,272,175.8,481.4,645.9,676,732.8
7054,"hs|11p15.5","TH",52.25,26.6,118.5,6.3,1,9.3,2.4,6,8,7.2,2,0.6,13.3,10.5,2.1,7.4,16.7,2.2,1,3.5,1.3,10,11.4,1.8,2.5,22,2.3,0.9,4.8,0.3,18.4,14.7,14.7,3.8,12.6,23.6,1.6,13,26,18.3,8.9,1.5,33.5,2.8,18.3,19.8,16.9,15.6,14.6,13.9,15.4
7106,"hs|11p15.5","TSPAN4",4147,3701.25,4724.2,581.3,427.65,458.15,508.35,609.95,435.7,710.8,730.55,148.9,639.25,916.6,550.95,673.35,311,381.8,331.2,556.05,378.9,248.9,116,300.05,220.85,462.9,350.55,504.6,580.55,473.7,151.6,126.25,115.9,151.35,148.6,118.15,211.9,183.15,114.35,57.25,113.2,308.75,172.35,285.35,276.9,334.5,161.55,176.2,230.3,257.9,160.1
7136,"hs|11p15.5","TNNI2",64.3,51.7,898.7,2.1,1.9,1.8,3.2,2,9.5,2.7,1.8,2.6,1.9,2.6,1.4,1.8,1.5,2,2.3,4.5,2.1,1.4,2.5,4.7,1.4,3.6,1.5,2.3,1.7,3.5,1.5,1.6,1.9,3.1,11.7,7.3,3.6,1.4,1.2,1.7,1.4,3,5.6,5,9.1,2.7,37.5,21.3,24.5,23.6,20.3
7140,"hs|11p15.5","TNNT3",79,76.25,102.85,47.15,42.3,32.4,36.55,36.85,89.5,42.95,52.65,27.3,33.45,48.6,21.7,78.7,44,41.7,37.25,42.5,45.25,41.7,60,65.45,27.85,55.25,37,65.05,38.5,30.95,27.7,13.9,25.2,26.7,2.4,21.9,3.8,23.7,21.5,12.4,15.2,72.5,28.6,42.3,64.8,47.6,49.8,22.4,17.5,19.4,16
8045,"hs|11p15.5","RASSF7",141.6,104.35,320.7,29.45,65.1,47.05,73.6,66.3,80.65,53.85,95.3,71.3,68.65,92.55,70.15,84.65,88.4,54.65,58.05,74.65,115.1,64,86.6,62.65,53.85,52,47.25,62.05,62.55,52,100.4,64.85,46.75,81,90.05,113.55,76.7,81.7,75.4,108.15,72.25,127,117.55,58.45,118.5,97.95,247.6,113.6,114.65,92.85,112.35
8519,"hs|11p15.5","IFITM1",23563.6,39895.5,23669.6,3223.8,2989.2,2267.5,2565.5,2602.4,2277.2,3207.9,3515.4,2989.7,3936.9,3651.5,2472.8,3643.9,1812.2,2672.2,2221.9,2059.7,2432.7,1734.7,1965.5,2325.6,1732.8,2272.5,2097.8,3108,2467.5,1519.1,1223.6,1315.5,1096.3,1259.3,891.8,1171.3,1213.2,1150.2,1000.8,1151.6,727,1392.1,906,882.7,1085,1313.7,399,768.1,328.2,896.6,1127.8
9024,"hs|11p15.5","BRSK2",52.8,129.3,92.15,6.45,1.6,2.2,2.75,3.05,3.25,2.2,2.85,3.05,1.8,6,2.7,2.45,1.8,5.55,3.45,2.95,5.95,10.35,9.9,2.8,8.25,10.5,4.05,2.3,3.8,3.9,1,0.6,2.4,2.4,2.3,2.1,2.4,10.2,0.7,1.6,1.9,3,2.3,1.8,1.7,2.7,20.9,16.7,17.3,16.6,15.3
10077,"hs|11p15.5","TSPAN32",63.1,797.5,6.5,22.45,5.7,13.4,28.25,25.95,45.1,36.3,49.6,26.25,42.05,35.85,13.45,33.95,39.7,28.45,35.7,38.05,45,41,62.55,44.25,55.2,41.2,36.35,40.05,27.4,6.9,70.9,40.7,46.9,43.7,82.1,63.7,14.1,44.6,74.8,20.6,12.4,110.2,47.5,26.5,60,72.2,100.9,57.9,57.8,53.9,43.8
10078,"hs|11p15.5","TSSC4",2066.8,1676.3,1813.2,92.1,74,54,88.4,150.3,58.7,134.5,194.6,17.6,157.5,142.4,114.3,102.5,74.1,79.5,97.3,105.4,111.6,50,8.8,40.3,46.9,120.3,85,106.5,165,136.5,101.4,40.3,69.9,54.6,43.8,77.7,87.2,35.9,60.8,47.1,45,61.2,94.4,98.2,72,72.5,71,61.3,58,64.1,64.7
10410,"hs|11p15.5","IFITM3",39146.6,54703.6,56137.55,5718.3,5320.1,5247.6,5503.3,6901.6,5992.3,5100.7,6613.2,4796.8,7530.3,6124.8,4611.2,6143.5,4652.4,6903.8,3328.4,5247.4,6549.6,3686.9,5324.5,3907.1,2482.2,7203.9,7134.4,7332.9,5470.1,5644,1848.3,2068.2,2017.8,1630.4,1032.9,1617,2659.2,1414.4,2667.8,1684.7,1586.7,2509.5,4682.6,5950.1,3514.6,3833.5,1534.6,3390.3,1632.1,2783.4,2726.1
10522,"hs|11p15.5","DEAF1",2119.73333333333,1044.86666666667,1854.8,43.1,42.55,73,73.55,104.1,65.2,70.3,90.2,59.75,79.45,74.6,88.4,48.15,101.7,78.7,65.3,86.85,73.3,45.4,45,45.15,41.4,69.5,65.35,62.9,75.7,52.8,46.8,40.4,70,49.4,57.8,81.8,82.9,73.8,54,40.3,43.6,109.9,112.4,169.1,88.7,74.4,45.1,51.1,55.6,53.4,67.4
10581,"hs|11p15.5","IFITM2",28078.5,76645.3,57968.8,5438,4254.6,3750.1,4482.6,4934.9,4427.5,4598,6186.8,3587.8,7214.1,5624.3,3800,5233,3980.6,5265.8,3047.1,4138.4,4565.3,3234.3,4088.8,3378.9,1841.8,6944.9,5257.2,6086.9,5290.7,4058.5,2046.1,2074.5,2288.8,1748,951,1950.5,2666.6,1611.8,2138,1797.3,1210.2,2453.4,1927.4,2880.6,2291.8,2470,1250.9,3117.9,1384.7,2752,2479.1
11187,"hs|11p15.5","PKP3",585.5,230.4,131.8,15.6,20.05,15.9,25.9,16.9,9.9,16,18.35,16.4,21.15,18.8,17.55,12.05,19.65,31.75,16.35,13.65,22.45,29.75,34.45,29.75,28.65,16.75,21.8,22.1,14.05,14.3,23.35,21.2,22.15,21.75,49.65,35.2,20.05,28.8,27.45,40.45,15.25,64.95,29.15,43.2,64.9,37.15,95.35,47.5,42.45,40.55,50.1
23410,"hs|11p15.5","SIRT3",721.733333333333,855.733333333333,540.366666666667,69.7,81.3333333333333,70.2333333333333,79.5666666666667,74,88.9,77,77.2666666666667,74.3333333333333,53.7333333333333,100.1,79.8,83.9333333333333,74.4333333333333,86.7333333333333,87.5666666666667,71.7,96.5333333333333,109.4,90.6,74.3666666666667,95,70.8333333333333,84.5666666666667,84.9,77.7333333333333,67.2666666666667,123.166666666667,88.0666666666667,88.3666666666667,97.1666666666667,92.8666666666667,98.0666666666667,78.9666666666667,86.7666666666667,86.7,71.0666666666667,70.5666666666667,118.066666666667,88.3333333333333,103.933333333333,147.2,98.4666666666667,164.333333333333,102.2,117.233333333333,82.7666666666667,83.0666666666667
29125,"hs|11p15.5","C11orf21",15.15,5.7,5.9,20.55,20.65,17.45,12.9,11.5,32,24.7,22.75,22.4,22.45,21.1,24.35,18.1,23.75,11.35,19.3,7.2,21,32.8,35.55,25.35,25.9,31.05,25.9,23.3,15.4,26.25,50.2,34.4,39.4,38.8,51.9,41.4,37.4,40.2,38.8,20.8,19.9,34.3,26.2,43.1,39.6,47.3,23.4,19.1,23.3,19.9,19.8
51214,"hs|11p15.5","IGF2-AS",78.4,220.9,214.1,4.2,5.5,4.5,4.1,7.4,22.2,4.9,1.6,3,3.3,2.6,4.2,5,4.9,4.6,4.2,9.4,4.2,7,4,4.8,2.1,12.1,4.3,2.3,10.5,5.7,2,3.8,2.3,7.2,4.1,5,2.8,8.7,4.8,11,4.6,2.8,7.6,9.4,2.6,7.9,86.9,39.6,45.7,30.8,34
51272,"hs|11p15.5","BET1L",413.85,317,227.6,78.2,64.45,60.1,82.6,77.45,70.5,81.7,108.65,73.1,82.25,86.85,97.1,85.55,73.6,82.05,103.2,98.3,82.3,75.3,76.85,81.85,62.7,68.35,65.4,85.45,63.7,75.25,5.2,15.5,3.9,9,13.5,5.6,4.1,16.2,14.3,11.9,3.4,13.7,23.2,40.5,18,19.9,59.8,37.2,29.5,26.5,25.4
51286,"hs|11p15.5","CEND1",279,188.75,243.8,25.5,2.1,27.5,7.1,23.6,60.6,22.1,4.7,6,18.7,27.5,8,21.2,19.5,17.2,13.9,48.2,46.3,53.8,10.6,66.3,47.3,20.4,20.2,10.8,16.2,2.8,41.2,38.9,37.9,30.3,62.8,34.9,37.8,36.2,44.3,48,26,75,41.9,15.4,76.8,75.1,163.2,96.7,97.1,55.1,51.2
53841,"hs|11p15.5","CDHR5",6.35,8.9,5.9,1.46666666666667,0.933333333333333,4.26666666666667,2.53333333333333,3.23333333333333,15.4,1.33333333333333,1.33333333333333,1.8,1.73333333333333,2.6,1.93333333333333,1.6,3.3,2.3,1.3,3.33333333333333,2.43333333333333,1.83333333333333,2.26666666666667,4.63333333333333,1.5,3.73333333333333,1.8,1.9,1.3,2.16666666666667,2.83333333333333,3.86666666666667,1.9,1.66666666666667,4.76666666666667,4.43333333333333,3.9,3.26666666666667,1.46666666666667,0.966666666666667,1.56666666666667,3.43333333333333,7.33333333333333,4.5,2.13333333333333,1.7,44.4333333333333,29.5666666666667,24.5333333333333,23.7666666666667,22.3666666666667
54472,"hs|11p15.5","TOLLIP",205.85,217.7,130.65,64.5,51.575,39,59.8,69.05,62.5,48.375,77.175,37.525,53.5,47.175,48.75,47.925,54.125,46.7,47.525,82.475,59.05,34.825,33.475,51.75,31.65,44.725,32.7,52.45,50.25,65.6,9.7,24.6,36,35.4,28.7,36.2,30.5,46.6,26.5,27.8,38.6,52.7,66,121.5,76.9,109.7,44.4,45.6,43.8,40,41.6
55367,"hs|11p15.5","PIDD",131.5,134,143.8,18.1,12.4,23,37.7,58.8,44.45,55,75.4,38.45,17.45,89.45,60.4,29.9,28.4,72.3,49,41.85,22.05,11.8,18,14.6,18.3,54.2,36.55,105.4,61.8,42.65,31.7,9.45,19.8,22.5,28.6,25.75,20.85,17.65,11.65,14.35,11.1,13.5,22.65,22.65,17.65,13.1,89.85,49.15,58.65,46,47.25
57104,"hs|11p15.5","PNPLA2",462.8,480.9,553,149.75,125.5,149.85,180.6,93.9,167.1,141.75,299.6,145.85,177.85,174.85,144.75,118.5,128.45,243,149.65,167.95,164.4,183.5,105.2,263.55,247.05,188.45,137.45,179.9,99.75,92.35,285.5,143.6,182.7,256.3,170.95,260.05,268.4,245.45,300.3,119.1,122.5,338.3,203.05,169.2,311.85,206.3,799.15,471.7,465.05,453.1,330.2
59307,"hs|11p15.5","SIGIRR",2084.9,3191.1,3684.2,221.75,156.85,140.3,168.75,234.5,268.5,197.45,290.1,115.6,278.4,239.45,185.3,175.6,200.7,193.85,163.1,222.5,193.8,109.45,111.6,127.35,91.65,172,181.35,197.7,284.85,179.45,90.1,82.3,108.8,87,48.25,71.95,133.35,74.85,70.55,54.6,66.6,147.95,159.45,150,159.55,140,79.2,90.95,72.15,95.4,91.65
64787,"hs|11p15.5","EPS8L2",319.2,160.5,124.7,23.8666666666667,20.7666666666667,30.9666666666667,35.3333333333333,26.5666666666667,43.7,28.2333333333333,31.4333333333333,16.4,33.7333333333333,22.0666666666667,17.6,30.9,31.2333333333333,12.4,13.2333333333333,25.3,23,9.06666666666667,21.5333333333333,25.9666666666667,14.4333333333333,31.6333333333333,20.1666666666667,34.7333333333333,16.4666666666667,27.9,36.3,29.2,26.9,29.4,41.9,19.2,49.1,47.5,12.8,45.9,47.4,74.6,16.7,6.6,43.5,33.7,67.9,44.6,61.9,48.7,57.4
79751,"hs|11p15.5","SLC25A22",726.5,406.1,496.3,55.6,47.2,33.5,61,40.3,71.6,58.1,73.6,22.5,68.8,46.3,35.8,34.3,56.2,57.9,30.7,79.6,62.7,61.4,60.9,60.2,38.1,69.5,49.9,81.1,37.3,50.8,29.7,51.6,37.9,9.6,76.1,25.6,49.6,41,30.6,65.2,52.5,59.3,83.1,56.4,64,56.3,184,99,97.6,59.9,80.8
80162,"hs|11p15.5","ATHL1",73.8,194.1,212.7,65,70.8,64.1,74.8,137.2,154.8,83.7,35.3,25.9,26.1,36.9,18.9,43.8,42,33.3,94.4,61.6,89.1,29.3,56.5,32.2,39.1,74.6,29.7,76.7,54.8,38.1,37.8,14,24.6,17.3,61.4,75.5,37.7,16.3,31.8,48.2,58,89.2,70.9,50.4,47.4,36.8,82.5,40.9,30.3,29.2,44.1
